Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso4_0to25_0to25,N_0to25_0to25,Pearson_iso4_0to25_0to25,range_0to25_0to25,iso4_25to50_25to50,N_25to50_25to50,Pearson_iso4_25to50_25to50,range_25to50_25to50,iso4_50to75_50to75,N_50to75_50to75,Pearson_iso4_50to75_50to75,range_50to75_50to75,iso4_75to100_75to100,N_75to100_75to100,Pearson_iso4_75to100_75to100,range_75to100_75to100,iso4_shapley,N_shapley,Pearson_iso4_shapley,range_shapley
AG.AGR.TRAC.NO,Environment: Agricultural production,"Agricultural machinery, tractors",,,,,,,,,,,0.171441026759627,376,-0.0167923758754411,-1.242 to -0.301,0.168237753671991,373,0.0634892761021566,-0.301 to 0.051,0.126580150900909,354,0.116062286352017,0.052 to 0.35,0.264413120251689,307,-0.175447110802604,0.35 to 1.154,0.188537733455813,73,0.0106468494536215,-1.115_-0.757
AG.CON.FERT.PT.ZS,Environment: Agricultural production,Fertilizer consumption (% of fertilizer production),,,,,,,,,,,0.345172643339308,492,-0.259503636510351,-1.242 to -0.301,0.094590037230054,625,0.0537630907931567,-0.301 to 0.051,0.125975453469019,590,-0.118538746151895,0.052 to 0.35,0.206483065651623,456,0.146357473378527,0.35 to 1.154,0.312556326731621,68,-0.260178036857329,-1.115_-0.757
AG.CON.FERT.ZS,Environment: Agricultural production,Fertilizer consumption (kilograms per hectare of arable land),0.459213500492192,0.238923058616344,0.150975142401048,0.0868319438102966,0.270215010681722,0.120424531070446,0.141770344143445,0.12936455656704,0.110881292112393,0.100569687025558,0.111342126730991,1118,-0.0522697893446168,-1.242 to -0.301,0.132318303759387,1037,-0.0356868363120444,-0.301 to 0.051,0.164508866208104,1085,0.0673862858933666,0.052 to 0.35,0.150821242012847,845,-0.117600012823798,0.35 to 1.154,0.200929270004664,283,-0.0807881964006002,-1.115_-0.757
AG.LND.AGRI.K2,Environment: Land use,Agricultural land (sq. km),,,,,,,,,,,0.0989347873600152,1162,0.0502806522755446,-1.242 to -0.301,0.0873251180018078,1168,-0.0152214923851347,-0.301 to 0.051,0.0702056107170582,1161,0.0298072713385548,0.052 to 0.35,0.119084411166232,1155,-0.0951152257042209,0.35 to 1.154,0.167297235578566,283,0.112169279274991,-1.115_-0.757
AG.LND.AGRI.ZS,Environment: Land use,Agricultural land (% of land area),0.116755454251449,0.24147641290846,0.191548964347872,0.1117437497726,0.189609911323853,0.22734728468681,0.105399681385907,0.101084452735631,0.240542785607372,0.182679356995243,0.218660301027383,1162,0.0131228131071725,-1.242 to -0.301,0.10866277727974,1168,0.0591308083272797,-0.301 to 0.051,0.0644923443092846,1161,0.0197396483879469,0.052 to 0.35,0.0790435480680401,1155,-0.0182115672623104,0.35 to 1.154,0.213916282331336,283,0.136098328595781,-1.115_-0.757
AG.LND.ARBL.HA,Environment: Land use,Arable land (hectares),,,,,,,,,,,0.163487760798617,1162,0.114829927148032,-1.242 to -0.301,0.068554423418877,1159,-0.00458345098259612,-0.301 to 0.051,0.0743884815622258,1156,0.0270811915705676,0.052 to 0.35,0.152309669090409,1136,-0.111510350710212,0.35 to 1.154,0.155311568150318,283,0.101615360218383,-1.115_-0.757
AG.LND.ARBL.HA.PC,Environment: Land use,Arable land (hectares per person),0.227859465408933,0.39614301036973,0.155319339845912,0.109806036400558,0.185987638770615,0.210702585896066,0.201940806309383,0.171243949860796,0.322616184095226,0.101943785501959,0.119881947304404,1162,0.0796612816989287,-1.242 to -0.301,0.13897144220423,1159,-0.118926532243661,-0.301 to 0.051,0.0724198212295715,1156,0.00972384174566967,0.052 to 0.35,0.151677766048347,1136,-0.136640671876603,0.35 to 1.154,0.176606415612614,283,0.00741045465132035,-1.115_-0.757
AG.LND.ARBL.ZS,Environment: Land use,Arable land (% of land area),0.222337001869993,0.33001100528714,0.133672547579412,0.132410282366153,0.12237516393844,0.371731985596788,0.108680839521765,0.0872128955511847,0.0763050257839749,0.123296962997693,0.152052693468264,1162,0.136186020736205,-1.242 to -0.301,0.111634593683529,1159,0.0738750168833363,-0.301 to 0.051,0.100665622476448,1161,-0.0760433551692782,0.052 to 0.35,0.152370763667116,1155,-0.131158156463449,0.35 to 1.154,0.135287249259954,283,-0.0409969457534612,-1.115_-0.757
AG.LND.CREL.HA,Environment: Agricultural production,Land under cereal production (hectares),,,,,,,,,,,0.230055907966953,1183,0.174931478418101,-1.242 to -0.301,0.0889575988425659,1140,0.0400099430991074,-0.301 to 0.051,0.0795231966728835,1127,-0.0318342553533199,0.052 to 0.35,0.132960778702825,1152,-0.121439081348404,0.35 to 1.154,0.164400391502674,290,0.124630460858866,-1.115_-0.757
AG.LND.CROP.ZS,Environment: Land use,Permanent cropland (% of land area),0.152537950443711,0.151589531773589,0.134963452336536,0.148018277380702,0.155938933648097,0.35983594973774,0.124401655413923,0.127146522835542,0.220971263222635,0.172357277725126,0.112485757355362,1162,-0.0067540877077587,-1.242 to -0.301,0.0825925472976369,1159,-0.00618429360244306,-0.301 to 0.051,0.0794179553259985,1150,-0.0444449087385318,0.052 to 0.35,0.128036220654017,1118,-0.100150056777893,0.35 to 1.154,0.173318309577258,283,-0.0616320201032214,-1.115_-0.757
AG.LND.EL5M.RU.K2,Environment: Land use,Rural land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0.162366465276942,85,0.0927825197246158,-1.242 to -0.301,0.248020571023717,89,-0.233946294153223,-0.301 to 0.051,0.157966794798758,87,0.0829016129427174,0.052 to 0.35,0.176195102666801,90,-0.132842132805104,0.35 to 1.154,0.374935609337767,20,0.269058015329608,-1.115_-0.757
AG.LND.EL5M.RU.ZS,Environment: Land use,Rural land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0.245276851856446,85,0.200621746789334,-1.242 to -0.301,0.151821840157917,89,-0.0321512715976139,-0.301 to 0.051,0.0981680867037909,87,0.000425958033285839,0.052 to 0.35,0.157643689226602,90,0.00266749885187436,0.35 to 1.154,0.307675420369884,20,0.0108701172738199,-1.115_-0.757
AG.LND.EL5M.UR.K2,Environment: Land use,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0.169481606422456,85,0.149483330363916,-1.242 to -0.301,0.16587630050297,89,-0.137459423849254,-0.301 to 0.051,0.164730382530804,87,-0.144617666054441,0.052 to 0.35,0.196339799343567,90,-0.12407954766926,0.35 to 1.154,0.3198750200554,20,0.239200795491618,-1.115_-0.757
AG.LND.EL5M.UR.ZS,Environment: Land use,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0.283562067575117,85,0.219653237122499,-1.242 to -0.301,0.137949724396069,89,0.00230741098588747,-0.301 to 0.051,0.133403057799703,87,0.0518369764692961,0.052 to 0.35,0.150480888993604,90,-0.0106368545250945,0.35 to 1.154,0.383216846582472,20,-0.0968114645027644,-1.115_-0.757
AG.LND.EL5M.ZS,Environment: Land use,Land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0.259001423264152,85,0.212489540384725,-1.242 to -0.301,0.151852584040272,89,-0.030801098123529,-0.301 to 0.051,0.093414832704634,87,0.0197089498215545,0.052 to 0.35,0.155632636838957,90,-0.000138239478377737,0.35 to 1.154,0.309691853330894,20,0.00950476406620975,-1.115_-0.757
AG.LND.FRST.K2,Environment: Land use,Forest area (sq. km),,,,,,,,,,,0.170245660616587,1162,-0.111756001575277,-1.242 to -0.301,0.151670173053742,1159,-0.146056561474341,-0.301 to 0.051,0.0836953014718425,1152,0.0702554988657008,0.052 to 0.35,0.121755428494621,1154,-0.101158679009681,0.35 to 1.154,0.0811988804175296,283,0.0153506138707968,-1.115_-0.757
AG.LND.FRST.ZS,Environment: Land use,Forest area (% of land area),0.14437971884929,0.179344839473408,0.40076509892694,0.242002894149643,0.142770622297763,0.170842259007334,0.0844053438751156,0.0699052887021912,0.164298185281209,0.253022518581855,0.259954840933687,1162,-0.188823647281017,-1.242 to -0.301,0.101789416561268,1159,-0.0502982735269475,-0.301 to 0.051,0.149855586870722,1152,-0.13761769283918,0.052 to 0.35,0.163379508449202,1154,0.0348615929396438,0.35 to 1.154,0.340003386329074,283,-0.331399646756008,-1.115_-0.757
AG.LND.IRIG.AG.ZS,Environment: Land use,Agricultural irrigated land (% of total agricultural land),,,,,,,,,,,0.262761193307843,242,-0.132918824460645,-1.242 to -0.301,0.274619974553848,277,0.217239126784371,-0.301 to 0.051,0.176362889776504,252,-0.126597105267839,0.052 to 0.35,0.362087882883105,206,-0.27275343603248,0.35 to 1.154,0.378262515825045,61,0.2628495855246,-1.115_-0.757
AG.LND.PRCP.MM,Environment: Land use,Average precipitation in depth (mm per year),0.248630606084743,0.292627867862154,0.546322557983565,0.306359133334262,0.170964788964809,0.138157441337065,0.113811832493701,0.081600592176613,0.18962012926834,0.243862406974428,0.259227100124184,1158,-0.250590209493738,-1.242 to -0.301,0.0930981408225296,1112,-0.0564711295744828,-0.301 to 0.051,0.153049993144578,1158,-0.146269240276587,0.052 to 0.35,0.141973230529699,1142,0.0292876091575798,0.35 to 1.154,0.299912219314852,283,-0.255467414741464,-1.115_-0.757
AG.LND.TOTL.K2,Environment: Land use,Land area (sq. km),,,,,,,,,,,0.106398645791038,1162,-0.0215222870970437,-1.242 to -0.301,0.142959332117734,1168,-0.120301788782923,-0.301 to 0.051,0.0696787515702315,1161,0.0555911691519485,0.052 to 0.35,0.126554891026068,1155,-0.100295729219479,0.35 to 1.154,0.119572222735499,283,0.0645275206064038,-1.115_-0.757
AG.LND.TOTL.RU.K2,Environment: Land use,Rural land area (sq. km),,,,,,,,,,,0.173525839710556,85,-0.0652231820448213,-1.242 to -0.301,0.255189699381215,89,-0.225828900828151,-0.301 to 0.051,0.133118477064318,87,0.0330390061826999,0.052 to 0.35,0.140257077317281,90,-0.0723945858175875,0.35 to 1.154,0.322364315493837,20,0.227663233419975,-1.115_-0.757
AG.LND.TOTL.UR.K2,Environment: Land use,Urban land area (sq. km),,,,,,,,,,,0.186130694143801,85,0.102952743214621,-1.242 to -0.301,0.169045737879883,89,-0.11645410634641,-0.301 to 0.051,0.15161430656665,87,-0.123173837471789,0.052 to 0.35,0.224554526339843,90,-0.164476861500907,0.35 to 1.154,0.323844186440943,20,0.247949963480272,-1.115_-0.757
AG.LND.TRAC.ZS,Environment: Agricultural production,"Agricultural machinery, tractors per 100 sq. km of arable land",,,,,,,,,,,0.368393599476991,376,0.246857912824261,-1.242 to -0.301,0.199417978094642,373,-0.0359141881333334,-0.301 to 0.051,0.151397500104855,354,0.134483673935746,0.052 to 0.35,0.22538892888606,292,-0.123312647026069,0.35 to 1.154,0.287100763255561,73,0.226569962779277,-1.115_-0.757
AG.PRD.CREL.MT,Environment: Agricultural production,Cereal production (metric tons),,,,,,,,,,,0.210010206464463,1183,0.161324499238245,-1.242 to -0.301,0.0946245493666196,1140,0.05289139353421,-0.301 to 0.051,0.063088590939595,1127,-0.0157489327658079,0.052 to 0.35,0.150706575956002,1152,-0.111599890134901,0.35 to 1.154,0.164981411065138,290,0.132196938596703,-1.115_-0.757
AG.PRD.CROP.XD,Environment: Agricultural production,Crop production index (2014-2016 = 100),0.255094674680904,0.141271251255101,0.100842387740219,0.103646812663773,0.138000888279721,0.230382703443335,0.0660764393319365,0.360038697293083,0.0736346871299629,0.0679588404908267,0.126814424411288,1200,0.136079250384835,-1.242 to -0.301,0.0489628573227497,1191,-0.0273753456127368,-0.301 to 0.051,0.112706793488196,1194,0.0904873239636664,0.052 to 0.35,0.0544087353197368,1175,-0.0105290370261665,0.35 to 1.154,0.168301142606695,290,-0.131487539223405,-1.115_-0.757
AG.PRD.FOOD.XD,Environment: Agricultural production,Food production index (2014-2016 = 100),0.309699980468995,0.0976175214763597,0.109047681027249,0.124689825078561,0.201533783596122,0.247977235010578,0.0782621416017466,0.402799574627857,0.0905251597591907,0.0790641002151178,0.184407801047196,1200,0.188285242059358,-1.242 to -0.301,0.0410775229471399,1191,-0.00170039464596666,-0.301 to 0.051,0.0934199628405473,1194,0.0715276217686996,0.052 to 0.35,0.0589534308188799,1175,0.00832972392487903,0.35 to 1.154,0.104725731506194,290,-0.0546921082968388,-1.115_-0.757
