Series Code,Topic,Indicator Name,iso1_all,iso2_all,iso3_all,iso4_all,iso5_all,iso6_all,iso7_all,iso8_all,iso9_all,iso10_all,iso2_0to25_0to25,N_0to25_0to25,Pearson_iso2_0to25_0to25,range_0to25_0to25,iso2_25to50_25to50,N_25to50_25to50,Pearson_iso2_25to50_25to50,range_25to50_25to50,iso2_50to75_50to75,N_50to75_50to75,Pearson_iso2_50to75_50to75,range_50to75_50to75,iso2_75to100_75to100,N_75to100_75to100,Pearson_iso2_75to100_75to100,range_75to100_75to100,iso2_shapley,N_shapley,Pearson_iso2_shapley,range_shapley
AG.AGR.TRAC.NO,Environment: Agricultural production,"Agricultural machinery, tractors",,,,,,,,,,,0,0,,-1.036 to 1.117,0,0,,-0.928 to 1.17,0,0,,-0.9 to 1.052,0,0,,-0.707 to 0.72,0,0,,0.949_1.17
AG.CON.FERT.PT.ZS,Environment: Agricultural production,Fertilizer consumption (% of fertilizer production),,,,,,,,,,,0.330032756688995,53,0.307898496218412,-1.036 to 1.117,0.498612655196152,26,-0.363712557054959,-0.928 to 1.17,0.52558041713223,34,0.504494275886799,-0.9 to 1.052,0.234169895727542,42,0.0733725125016703,-0.707 to 0.72,0.253145729431014,15,-0.00515048607131461,0.949_1.17
AG.CON.FERT.ZS,Environment: Agricultural production,Fertilizer consumption (kilograms per hectare of arable land),0.459213500492192,0.238923058616344,0.150975142401048,0.0868319438102966,0.270215010681722,0.120424531070446,0.141770344143445,0.12936455656704,0.110881292112393,0.100569687025558,0.272831441624916,71,-0.212307413617897,-1.036 to 1.117,0.37743251634382,54,-0.113169189219077,-0.928 to 1.17,0.380455454116367,105,-0.343029086374127,-0.9 to 1.052,0.296584184325817,80,-0.198802816796427,-0.707 to 0.72,0.41505737827682,19,0.324446771823632,0.949_1.17
AG.LND.AGRI.K2,Environment: Land use,Agricultural land (sq. km),,,,,,,,,,,0.191514155712875,76,0.13223441733933,-1.036 to 1.117,0.238061552770065,63,-0.0125252048608455,-0.928 to 1.17,0.173857273761917,125,-0.0414904468680318,-0.9 to 1.052,0.234587761276037,86,0.0612030145370087,-0.707 to 0.72,0.206754267455402,19,-0.000262393962498341,0.949_1.17
AG.LND.AGRI.ZS,Environment: Land use,Agricultural land (% of land area),0.116755454251449,0.24147641290846,0.191548964347872,0.1117437497726,0.189609911323853,0.22734728468681,0.105399681385907,0.101084452735631,0.240542785607372,0.182679356995243,0.326085387130389,76,0.247818519181178,-1.036 to 1.117,0.423950642458157,63,0.280915373574803,-0.928 to 1.17,0.348069069565012,125,0.306298933230079,-0.9 to 1.052,0.248362463624499,86,-0.0145271792796684,-0.707 to 0.72,0.331545138905676,19,0.0206422321828211,0.949_1.17
AG.LND.ARBL.HA,Environment: Land use,Arable land (hectares),,,,,,,,,,,0.210088484773512,76,0.157764810300108,-1.036 to 1.117,0.322730790578522,63,0.222405917313567,-0.928 to 1.17,0.220493212562523,125,0.0442029283573113,-0.9 to 1.052,0.254337839807386,86,0.100361275927512,-0.707 to 0.72,0.212231318760853,19,-0.00860256113029177,0.949_1.17
AG.LND.ARBL.HA.PC,Environment: Land use,Arable land (hectares per person),0.227859465408933,0.39614301036973,0.155319339845912,0.109806036400558,0.185987638770615,0.210702585896066,0.201940806309383,0.171243949860796,0.322616184095226,0.101943785501959,0.630473906236457,76,0.568915903538699,-1.036 to 1.117,0.652203770508338,63,0.656232133984777,-0.928 to 1.17,0.362183321253505,125,0.23985446568111,-0.9 to 1.052,0.259957548878116,86,-0.0635781068692407,-0.707 to 0.72,0.248969135736102,19,-0.0714935721669775,0.949_1.17
AG.LND.ARBL.ZS,Environment: Land use,Arable land (% of land area),0.222337001869993,0.33001100528714,0.133672547579412,0.132410282366153,0.12237516393844,0.371731985596788,0.108680839521765,0.0872128955511847,0.0763050257839749,0.123296962997693,0.443458681221066,76,0.435897209763375,-1.036 to 1.117,0.470445030266481,63,0.424821059802364,-0.928 to 1.17,0.361378367959929,125,0.350122966859122,-0.9 to 1.052,0.205385363262879,86,0.0685625577560845,-0.707 to 0.72,0.323545330909918,19,0.0131902739648863,0.949_1.17
AG.LND.CREL.HA,Environment: Agricultural production,Land under cereal production (hectares),,,,,,,,,,,0.19875349543081,100,0.0781321359375233,-1.036 to 1.117,0.288522087417325,90,0.212211350539496,-0.928 to 1.17,0.213365380559275,172,0.0563748225141596,-0.9 to 1.052,0.290262048827543,121,0.200258000580097,-0.707 to 0.72,0.244679985412982,27,0.14981788428349,0.949_1.17
AG.LND.CROP.ZS,Environment: Land use,Permanent cropland (% of land area),0.152537950443711,0.151589531773589,0.134963452336536,0.148018277380702,0.155938933648097,0.35983594973774,0.124401655413923,0.127146522835542,0.220971263222635,0.172357277725126,0.234894837745108,74,-0.158954020941733,-1.036 to 1.117,0.334463529027979,63,-0.238651965810402,-0.928 to 1.17,0.157163804684765,125,-0.0992432114147386,-0.9 to 1.052,0.216285896839342,84,0.0614950367125502,-0.707 to 0.72,0.332939592052868,19,-0.157330407374327,0.949_1.17
AG.LND.EL5M.RU.K2,Environment: Land use,Rural land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0,0,,-1.036 to 1.117,0,0,,-0.928 to 1.17,0,0,,-0.9 to 1.052,0,0,,-0.707 to 0.72,0,0,,0.949_1.17
AG.LND.EL5M.RU.ZS,Environment: Land use,Rural land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0,0,,-1.036 to 1.117,0,0,,-0.928 to 1.17,0,0,,-0.9 to 1.052,0,0,,-0.707 to 0.72,0,0,,0.949_1.17
AG.LND.EL5M.UR.K2,Environment: Land use,Urban land area where elevation is below 5 meters (sq. km),,,,,,,,,,,0,0,,-1.036 to 1.117,0,0,,-0.928 to 1.17,0,0,,-0.9 to 1.052,0,0,,-0.707 to 0.72,0,0,,0.949_1.17
AG.LND.EL5M.UR.ZS,Environment: Land use,Urban land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0,0,,-1.036 to 1.117,0,0,,-0.928 to 1.17,0,0,,-0.9 to 1.052,0,0,,-0.707 to 0.72,0,0,,0.949_1.17
AG.LND.EL5M.ZS,Environment: Land use,Land area where elevation is below 5 meters (% of total land area),,,,,,,,,,,0,0,,-1.036 to 1.117,0,0,,-0.928 to 1.17,0,0,,-0.9 to 1.052,0,0,,-0.707 to 0.72,0,0,,0.949_1.17
